CountryID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,189.9636364,193.3113636,196.0590909,198.3931818,200.5840909,202.8477273,205.2295455,207.6840909,210.1772727,212.6840909,215.1386364,217.5431818,219.9477273,222.3272727,224.7159091,227.0977273,229.4613636,231.8454545
3,2.493133567,2.526977598,2.558009971,2.589771292,2.619970582,2.654777866,2.694232196,2.711115161,2.765994559,2.823594496,2.867858584,2.90798641,2.960373196,3.012886896,3.059518373,3.104641058,3.151505278,3.202027127
19,97.01581497,97.38790264,97.86821264,98.34612497,98.95817389,99.63464519,100.1288569,100.4563806,100.7713435,101.0356633,101.2874254,101.6417316,102.1148703,102.7471253,103.5633217,104.7307902,105.8694909,106.7485671
20,97.43477998,98.19379207,98.9124646,99.62372356,100.4753726,101.5225018,102.6725317,103.8533687,106.0597625,108.2912905,109.5423442,110.9763362,112.4607902,113.9234808,115.3488139,116.7310768,118.0432842,119.3088685
39,249.248676,255.2892913,262.5221573,270.759852,279.6904595,289.0688863,298.8838785,309.1734034,319.7922118,330.569743,341.3913551,352.1615265,362.9170561,373.8390187,385.1943146,397.1678349,409.8176402,423.0625
26,338.5485469,339.7149934,341.2412483,342.6728203,344.1590819,346.0573646,348.347358,350.9147952,353.6979194,356.555251,359.8278071,364.8528402,367.5114267,369.3136394,370.180218,372.3314399,374.2213342,375.5636724
28,60.88995211,62.75924973,64.69842143,66.69523767,68.73008159,70.78950869,72.87066336,74.98040972,77.12766939,79.3251685,81.58264455,83.90211068,86.2820149,88.72340369,91.22660518,93.79169918,96.41981199,99.11042923
37,42.4266886,43.65711623,44.93092105,46.25226974,47.62634868,49.0567617,50.54523757,52.09072003,53.69051901,55.34027412,57.03661184,58.77888889,60.56730994,62.40030336,64.27623173,66.19380117,68.1521674,70.15125
23,1010.841538,1030.246293,1049.402067,1067.980341,1085.561105,1101.875248,1116.755043,1130.361765,1143.165199,1155.832435,1168.849213,1182.391611,1196.335968,1210.503895,1224.593063,1238.387386,1251.836521,1265.036114
36,73.85132423,72.3957516,72.03272978,71.48411327,70.95310776,70.4986377,69.97166529,69.47185342,68.98592211,68.57445652,68.12453021,67.68909359,67.2981577,66.92257738,66.54327561,66.120035,65.65790346,65.18046242
22,936.0760563,982.4633803,1035.419718,1081.543056,1136.778082,1201.578378,1295.154054,1381.188,1466.565789,1559.248684,1628.427822,1666.58279,1688.593506,1708.325974,1733.329442,1779.319066,1848.470817,1935.906615
,29.75924076,30.28321678,30.88481518,31.54305694,32.22037962,32.89200799,33.54945055,34.1986014,34.83276723,35.45014985,36.04715285,36.62017982,37.16673327,37.68631369,38.17872128,38.64515485,39.08411588,39.4966034
,73.56847656,73.65789063,73.74623047,73.81341797,73.85326172,73.85800781,73.81773438,73.7109375,73.50779297,73.17501953,72.69695313,72.04814453,71.25390625,70.41013672,69.64847656,69.06173828,68.6878125,68.49642578
25,49.19941826,48.94768783,48.6394912,48.30029581,47.97665796,47.64539269,47.33821587,47.1215032,46.95901922,46.87291687,46.77468211,46.6865704,46.6438076,46.6512099,46.69316939,46.76761126,46.82634666,46.85759696
27,10.84239369,11.17860587,11.49522139,11.79877247,12.10385796,12.4189829,12.74647085,13.08228847,13.42240246,13.76277948,14.09943007,14.43191583,14.76111355,15.08903989,15.41841298,15.75133713,16.0874178,16.42617273
29,1236.66,1250.08,1258.24,1266.5,1274.8,1283.08,1290.46,1297.76,1305.46,1312.72,1302.48,1291.28,1295.96,1300.02,1302.78,1304.78,1306.82,1308.82
31,7.698247946,7.843049017,7.98794886,8.132945629,8.278169482,8.423713653,8.569495061,8.715447245,8.861677282,9.008352257,9.155582018,9.303372104,9.451679129,9.600539094,9.74998523,9.900032309,10.05066187,10.20179082
34,20.97208075,21.26677347,21.55396069,21.83286581,22.10281929,22.36351162,22.61417157,22.8551612,23.08875288,23.31810618,23.54546215,23.77163914,23.995887,24.21694683,24.43284427,24.64209836,24.84438703,25.04005413
24,627.5511628,629.5,631.344186,633.1581395,635.0953488,637.2302326,639.6255814,642.2093023,644.927907,647.6046512,650.1604651,652.5604651,654.8488372,656.9976744,659.0348837,660.9697674,662.7813953,664.4627907
35,63.23358634,64.53833017,65.81916509,67.05673624,68.22068311,69.28994307,70.25616698,71.1316888,71.96432638,72.82201139,73.74990512,74.76527514,75.85351044,76.98595825,78.12220114,79.22998102,80.3028463,81.34667932
30,14.40743719,14.81407035,15.23615578,15.66417085,16.79780675,17.22693286,17.63591049,18.02235223,18.38943254,18.7438151,19.08967128,19.42728966,19.75409922,20.06876197,20.37012357,20.65708214,20.92937534,21.18765905
33,3.049670919,3.096598027,3.140742505,3.183771814,3.22786865,3.274666949,3.324754292,3.378000106,3.434353219,3.49351896,3.555248531,3.619605456,3.686614437,3.755769061,3.826465866,3.898147266,3.970603286,4.043655709
44,6.027458345,6.151406145,6.272451764,6.391320749,6.509094995,6.626071463,6.744611384,6.863462711,6.975161321,7.069617002,7.140718803,7.185066936,7.207961732,7.222788854,7.248052907,7.297345019,7.375230344,7.478699156
2,3.383698924,3.418031101,3.448833289,3.48336341,3.518443373,3.5533034,3.581730817,3.61663736,3.655989052,3.698084788,3.739510266,3.776625307,3.821466628,3.865654736,3.907770267,3.940449068,3.987965483,4.03673422
,98.1102272,97.56257285,97.07321444,96.76705376,96.48599103,96.23412787,95.98979929,95.63968051,95.29846047,95.03029304,94.68209293,94.34498842,94.14499199,93.94333711,93.74857696,93.53243543,93.29400549,93.0519341
176,181.7693047,182.9277636,184.3214665,185.6987677,186.9844383,188.1956324,189.385176,191.0901154,193.5336319,195.9669754,198.0187519,200.2327665,202.3702045,204.7106489,207.2236309,209.5960117,211.8974086,214.2427624
,782.7631579,788.3842105,794.2157895,800.2,806.1578947,812.0736842,817.9526316,823.7526316,829.3736842,834.7526316,839.9,844.7210526,849.2526316,853.5789474,857.7315789,861.8842105,866.0052632,870.0736842
46,20.52736668,20.77243347,21.01272709,21.24931005,21.48364563,21.71670352,21.94901094,22.18019803,22.40917943,22.63445554,22.85490604,23.0700992,23.28043178,23.48652378,23.68936105,23.88959856,24.08740175,24.28237924
47,134.492481,135.4730488,136.3837796,137.2359193,138.0534367,138.8677661,139.6453429,140.3765881,141.0977052,141.8012441,142.4877434,143.1721123,143.8713936,144.5834568,145.317356,146.0576461,146.850662,147.674035
,52.47346226,53.58538365,54.61168868,55.59545597,56.59666038,57.66133019,58.80325472,60.01868239,61.31442138,62.69297484,64.15512893,65.70852516,67.35409748,69.07645283,70.85330189,72.66815094,74.51546855,76.39858491
41,32.31206025,33.15336464,34.02696368,34.93436145,35.8762899,36.85302828,37.86584164,38.91474477,39.99705528,41.10880032,42.24682152,43.41022403,44.59897823,45.81184024,47.04766982,48.30556155,49.58471156,50.88474329
,20.76548246,21.34683311,21.98264529,22.66823978,23.39349242,24.15097858,24.94122803,25.76809598,26.63091154,27.52891864,28.46133213,29.42749256,30.42662579,31.45763569,32.51929159,33.61047132,34.73066452,35.87922101
,9.445759883,9.709534407,9.977101025,10.25627818,10.55765447,10.88797365,11.25143485,11.64347291,12.05105417,12.45596486,12.8453675,13.21443631,13.56768082,13.91330307,14.26383895,14.62854466,15.00972474,15.40483163
48,36.41636593,36.9435863,37.46957278,37.99202434,38.50758269,39.01364038,39.50943849,39.99510771,40.4700712,40.93391708,41.38629743,41.82663001,42.25459667,42.67055521,43.07517891,43.46885714,43.85166201,44.22317711
49,291.4331005,298.7039226,306.0069855,313.3858141,320.9177861,328.6550242,336.6066631,344.7716282,353.1590543,361.7689414,370.6029017,379.6716819,388.9672219,398.441698,408.0521225,417.7452982,427.5126276,437.3519613
,107.9600496,110.1032258,112.1851117,114.180397,116.0456576,117.7585608,119.3039702,120.7042184,122.0156328,123.3158809,124.6610422,126.0712159,127.5382134,129.0585608,130.6295285,132.2364764,133.8858561,135.5801489
51,76.87902468,78.27649824,79.57704661,80.80632589,82.00231101,83.19312573,84.38687818,85.57518606,86.75103799,87.90174305,89.01840971,90.09937329,91.15005875,92.17393263,93.1761653,94.1608304,95.12875049,96.07851547
,16.13113746,16.24605656,16.36110164,16.47591948,16.5897814,16.70231444,16.81323453,16.92286279,17.0317772,17.14100037,17.25107077,17.36204026,17.47345684,17.58401383,17.69217982,17.79658639,17.89668272,17.99257503
53,103.8243575,104.1577467,105.442222,105.6850094,105.8823513,106.0151541,106.1376773,106.1977358,106.2547351,106.3378617,106.4736095,106.2542788,106.9258142,109.5007388,109.9766103,110.1848875,110.3247645,110.40796
,301.4864865,290.6463964,291.0022523,297.0653153,302.2342342,310.0405405,318.1058559,324.4504505,328.5585586,330.704955,334.9166667,339.7094595,342.5405405,346.4459459,351.1463964,355.8108108,359.6013514,362.6441441
43,173.6958333,180.4833333,186.4083333,191.7833333,197.0791667,202.5916667,208.4625,214.5125,220.525,226.1625,231.2791667,235.7458333,239.6791667,243.2125,246.55,249.8458333,253.1875,256.4958333
54,102.0872294,103.9266234,105.7322511,107.5284632,109.3517316,111.2183983,113.1503247,115.1203463,117.0522727,118.8393939,120.412013,121.7353896,122.8422078,123.7982684,124.7087662,125.6477273,126.6369048,127.6570346
55,132.7172641,132.2195548,131.964747,131.9269833,131.9842221,132.1669169,132.5424595,133.3181618,134.4285178,135.1965825,135.6086225,135.8892802,136.0971773,136.1423281,136.3210335,136.5716006,136.8518586,137.1755343
75,235.5968133,236.0273001,236.4515708,236.6164273,236.5921954,236.4646806,236.2251979,235.9433619,235.5221782,234.9396374,234.6069082,230.3046333,230.7506255,231.1557126,232.1080539,234.1536581,236.0237002,237.0163371
58,30.95703192,31.60962036,32.19245039,32.72713546,33.25073339,33.79007765,34.34892148,34.91811907,35.50189819,36.10181191,36.71898188,37.35707506,38.01488352,38.68369284,39.35133736,40.0092321,40.65284728,41.28494392
59,92.90133333,92.89333333,93.09866667,93.45733333,93.83866667,94.16933333,94.40933333,94.6,94.76533333,94.972,95.25333333,95.624,96.05866667,96.53333333,97.03733333,97.54933333,98.05733333,98.56666667
57,125.8452981,126.2970304,126.7011784,127.046288,127.3750412,127.72642,128.1468772,128.7164271,129.4749234,130.1695734,130.7490691,131.2885223,133.1643725,133.7206954,134.4004525,135.3532508,135.5357058,136.519876
60,177.2432623,180.0274477,182.8251915,185.6294763,188.4288553,191.2143656,193.9833989,196.7367626,199.472573,202.1891534,204.8848065,207.557338,210.2038915,212.8192093,215.397309,217.9340509,220.4262265,222.8730698
12,13.0928061,13.26431642,13.43347553,13.60497535,13.78450041,13.97652011,14.18203288,14.40126798,14.63665849,14.89069336,15.16439116,15.45910049,15.77243822,16.0968712,16.42215901,16.740504,17.04889491,17.34787368
,114.1037245,115.1765989,116.2072009,117.1972201,118.157942,119.1100406,120.0319501,120.9209364,121.8044945,122.6808267,123.5560527,124.4401087,125.3427886,126.2558754,127.1773632,128.0931748,129.028749,129.9719259
,74.73745821,76.05886768,77.37141729,78.67822095,79.98745229,81.29408965,82.6024302,83.91358506,85.22859487,86.54536201,87.87356312,89.20226029,90.52131497,91.83941354,93.15763822,94.46676859,95.76793989,97.05976154
,83.9431404,84.69536721,85.41184085,86.0938191,86.75074317,87.39898374,88.04088448,88.65869251,89.28715572,89.89917386,90.50562726,91.11154822,91.73275576,92.3570191,92.98985026,93.61980412,94.2602561,94.9015075
,17.35154967,17.34288056,17.32999964,17.33636834,17.35141203,17.36909543,17.39592246,17.42652823,17.47347475,17.55034931,17.63911167,17.73575523,17.83301125,17.94046658,18.047495,18.15797397,18.26689636,18.3690647
,31.41460983,31.46403223,31.52244206,31.60420899,31.69789823,31.79383428,31.89651257,32.01064165,32.13985559,32.27102805,32.39415024,32.47018336,32.60461408,32.75733489,32.91341207,33.07023081,33.2251584,33.36581193
61,50.84794653,51.7505033,52.63351586,53.50942583,54.39542197,55.30372443,56.23884684,57.19702448,58.17185537,59.15314463,60.13323402,61.11030359,62.08594782,63.05986069,64.03250121,65.00389757,65.97305524,66.93854888
,70.22551409,71.55250389,72.9219127,74.32009845,75.72645437,77.12908634,78.51629715,79.90080165,81.32390477,82.84195289,84.4920448,86.29018133,88.21463358,90.21792456,92.23222261,94.206813,96.12605455,97.99904666
,119.9913462,120.4771757,121.0446815,121.6812844,122.3694511,123.0099467,123.615045,124.2557401,124.8898697,125.3001678,125.5315786,125.2718357,125.5391847,125.9522814,126.3791622,126.7778321,127.1823506,127.4989065
65,33.59208911,34.6249901,35.78850495,37.01252475,38.20418812,39.29709901,40.26384158,41.12209901,41.90728713,42.67657426,43.47366337,44.30386139,,,,,,
170,81.29832465,81.94337639,83.02251924,84.50881393,85.98480508,87.4654972,88.97614934,90.61490052,92.12932237,92.97506517,93.15193096,93.50783588,93.50683713,93.2009456,92.92273645,92.84621197,92.92909378,93.10495192
66,32.95553197,32.7462845,32.53951404,32.33592828,32.14319415,31.95977825,31.77188016,31.62727058,31.5425808,31.48183534,31.41012031,31.31490918,31.20301958,31.09216796,31.01073366,31.03106865,31.0401038,31.03279075
67,66.537331,68.492257,70.497192,72.545144,74.624405,76.727083,78.850689,81.000409,83.184892,85.416253,87.70267,90.046756,92.444183,94.887724,97.366774,99.873033,102.403196,104.957438
,115.0845932,115.3292841,115.6528137,116.0670578,116.5355938,117.0040341,117.4606756,117.9204162,118.3821591,118.7126666,118.9351566,118.8435206,119.1969135,119.5430348,119.9152777,120.2746469,120.6213468,120.9144727
,22.04627208,22.60567192,23.18738979,23.78839428,24.40280799,25.02652758,25.65982002,26.30390086,26.95962414,27.63100068,28.30779017,28.99549011,29.69469511,30.40656987,31.13112362,31.87022716,32.6269315,33.39952382
69,16.99402147,17.03275879,17.07409304,17.11485604,17.16462129,17.22346761,17.31698399,17.39195633,17.48403751,17.56785456,17.64841066,17.73099477,17.81556155,17.89783145,17.97200303,18.03011089,18.08319787,18.1358485
68,44.40191571,44.56584565,44.64646962,44.69775588,44.7922277,44.9817734,45.2879584,45.69304871,46.15982485,46.6320197,47.06896552,47.45955118,47.81587302,48.15079365,48.48418172,48.83136289,49.19321292,49.56223317
70,111.2420946,112.0546527,112.8725197,113.6131324,114.5154748,115.3840623,116.191339,116.9124438,117.5676487,118.1740787,118.7593383,119.3351103,119.914071,120.5329491,121.1126732,121.619057,122.1055854,122.5783763
,33.85243553,34.04441261,34.21848138,34.36532951,34.48638968,34.58810888,34.65830946,34.70487106,34.73137536,34.75429799,34.77793696,34.81948424,34.86103152,34.91905444,34.98710602,35.0752149,35.18409742,35.30802292
,153.4742857,153.0928571,152.8328571,152.5942857,152.2528571,151.7085714,150.9771429,150.1114286,149.2542857,148.5142857,148.0228571,147.8114286,147.8614286,148.1457143,148.5928571,149.19,149.91,150.7771429
72,4.777901968,4.898742578,5.023514573,5.154445609,5.294388171,5.445437963,5.607342725,5.779458222,5.962708115,6.158085924,6.365545077,6.586335235,6.818089029,7.052706951,7.279516436,7.490879808,7.683416773,7.859420965
,243.4279089,244.366854,245.4035423,246.5489067,247.9556277,249.6639772,251.5058901,253.4719258,255.4747034,257.4144174,259.4401893,261.4761212,263.3005415,265.0693424,267.0737817,269.2053941,271.134481,272.8982474
74,77.29976556,76.74166346,76.22729977,75.2475594,74.26781903,73.30557402,72.36082438,71.41607474,70.50631583,69.59655691,68.686798,67.79453445,66.91976626,66.06249344,65.20522062,65.03201652,65.07050632,65.03201652
76,83.23267118,85.35468489,87.56492045,89.86016525,92.23229322,94.67350356,97.1847807,99.76361079,102.3936011,105.0533137,107.7265712,110.4060649,113.0924189,115.7873385,118.495926,121.2218555,123.9638217,126.7189461
,3118,3137.4,3154.4,3172,3189.6,3208.5,3229.6,3251,3273.2,3295.6,3318.9,3340.5,3362.3,3383.1,3403.8,3422.8,3440.8,3457.1
81,35.84790005,36.50960036,37.1860044,37.88803516,38.62212681,39.39339492,40.21417874,41.09037522,42.01181019,42.96159857,43.92874003,44.90953117,45.91188751,46.95024825,48.04455885,49.20858294,50.44735471,51.75474524
,121.7237154,125.5429842,129.5799407,133.8136364,138.198913,142.7079051,147.3340909,152.0865613,156.9735178,162.0118577,167.2083992,172.5655138,178.0755929,183.727668,189.5110672,195.4140316,201.4329051,207.5660079
82,44.21155761,45.07510669,46.00010669,46.9844239,48.0208037,49.10519203,50.23716216,51.42098151,52.66148649,53.96330014,55.33001422,56.76223329,58.25529872,59.79711949,61.37069701,62.96322902,64.56963016,66.19071835
64,21.90099822,22.80791444,23.75782531,24.76331551,25.84017825,26.99882353,28.2430303,29.56602496,30.95964349,32.41037433,33.90745098,35.44705882,37.02648841,38.63622103,40.26467023,41.90335116,43.54688057,45.19390374
77,83.83093871,84.2678976,84.5773623,84.77944143,84.98945694,85.23905353,85.49543832,85.71352211,85.94135764,86.16770365,86.27882855,86.1512723,85.68666408,85.06757952,84.50281614,83.94788984,83.5994647,83.47882855
78,298.8794118,299.5558824,300.2941176,301.1029412,301.9294118,302.7911765,303.7029412,304.6647059,305.6764706,306.7529412,307.8735294,309.0441176,310.2382353,311.4970588,312.8235294,314.1852941,315.6382353,317.1323529
,0.13692289,0.137288342,0.137919357,0.138299427,0.138655135,0.138713607,0.138321355,0.137787794,0.137234742,0.137222561,0.138640517,0.138603971,0.138409063,0.137612377,0.137154343,0.136713363,0.136888781,0.136852235
80,108.7228723,111.2816909,113.931019,116.6524636,119.4188596,122.2100411,125.0187383,127.8488802,130.7051698,133.5965659,136.5287141,139.5009239,142.5070549,145.5413774,148.5961086,151.6650709,154.7449515,157.8341079
,287.6462963,289.6314815,291.0648148,292.062963,292.7759259,293.337037,293.7925926,294.1759259,294.5092593,294.8722222,295.2666667,295.7,296.2462963,296.9907407,298.087037,299.6240741,301.6592593,304.1277778
83,3.826776734,3.821503683,3.819578359,3.819441199,3.818399797,3.81481331,3.807980696,3.799182118,3.791282703,3.788128016,3.792512065,3.805435611,3.825709931,3.851059182,3.878044196,3.904058928,3.928387097,3.951531623
,29.41985309,29.62122917,29.82303781,30.02463071,30.23637593,30.45240435,30.68383062,30.92775842,31.19880611,31.43110055,31.64088002,31.79534124,31.99393798,32.19152667,32.39365048,32.59167284,32.78739626,32.97028363
,6347.619048,6394.571429,6422.952381,6410.285714,6460.47619,6488.761905,6530.571429,6586.952381,6626.47619,6640.761905,6689.714286,6734.857143,6809.619048,6837.047619,6885.238095,6944.095238,6987.238095,7039.714286
85,58.30979533,59.81822325,61.3384306,62.86371436,64.38603092,65.89891858,67.40017875,68.88883725,70.36069354,71.81178836,73.23959246,74.64116543,76.01792832,77.37764769,78.73103941,80.08605774,81.44487443,82.80513898
,24.04271842,24.73207791,25.44878158,26.18999934,26.95099834,27.72853075,28.52182912,29.33275831,30.16377475,31.01837989,31.8978687,32.80487336,33.73808367,34.6954802,35.67465837,36.67376952,37.69227303,38.73046695
52,79.16294044,79.41334287,79.41334287,79.41334287,79.32451751,79.37812723,79.34238742,79.27090779,79.24424589,79.14721229,78.94533595,76.49431737,76.2608649,76.04876698,75.73961758,75.11801287,74.59522873,73.72587563
84,310.203193,315.4051887,320.5636067,325.709434,330.8845428,336.1177068,341.4171626,346.7666546,352.141836,357.5061684,362.8308055,368.10791,373.3385341,378.5114659,383.616328,388.6451742,393.5897678,398.4480769
86,113.9362977,113.6752511,113.3520196,113.0278063,112.7777951,112.5662872,112.3911394,112.2171633,112.0208459,110.7108141,110.4608748,110.1483155,109.5809345,109.2795979,108.985618,108.7266983,108.4063073,108.042936
,57.43012841,58.0940317,58.74365977,59.38757789,60.02667871,60.66525875,61.30203198,61.92927989,62.56004204,63.20062364,63.83570469,64.47582761,65.1258718,65.77911283,66.42943192,67.0735374,67.71502071,68.34951296
,52.98789959,53.74458573,54.49623225,55.24916464,56.00473057,56.76378524,57.526471,58.28823142,59.05882606,59.84281297,60.63226009,61.43188162,62.24212548,63.06169888,63.88657947,64.71266268,65.54346778,66.37529967
,41.2743014,42.2757891,43.29671908,44.33707866,45.39894129,46.4756554,47.57095763,48.68747485,49.82682632,50.98926153,52.18591254,53.40615275,54.63876227,55.8968797,57.18171267,58.48762605,59.81762497,61.16979225
,60.80809005,62.18843309,63.58594704,65.00688805,66.46283292,67.96185801,69.50777172,71.10748288,72.76280099,74.47168293,76.28575295,78.1468683,79.99864017,81.89618259,83.83143058,85.79264155,87.7737118,89.77191829
9,116.7718769,118.4091711,120.0660527,121.7425846,123.4369354,125.1470989,126.8723825,128.6117241,130.361662,132.1177089,133.8751045,135.6323581,137.3853795,139.1236679,140.8342576,142.5073903,144.1376574,145.7251881
,35.58446433,36.47559838,37.3868363,38.31629346,39.26280712,40.21646861,41.18055565,42.15633312,43.14531022,44.14855578,45.16561999,46.19927381,47.25146044,48.32326448,49.41819701,50.53321107,51.67354184,52.83750693
,127.2877193,128.4070175,129.5964912,130.854386,132.177193,133.5403509,134.9368421,136.3631579,137.7789474,139.1666667,140.477193,141.6824561,142.8175439,143.8824561,144.8947368,145.9070175,146.9070175,147.8719298
88,354.1821787,360.3798799,366.5447254,372.673071,378.7634753,384.8118264,390.8185212,396.7729069,402.6472933,408.4065035,414.0269176,419.494223,424.8184112,430.030441,435.1754493,440.286016,445.3705797,450.4186167
,,,,,,,,,,,,,,,,,,
,55.23550588,56.12197706,57.07572942,58.01307882,59.08349543,60.38487444,62.03499782,63.85457976,65.16974888,65.83502685,66.19473073,66.484018,66.76633764,67.11882712,67.61126433,68.25311366,69.0279431,69.87382784
,40.60257742,41.19478253,41.73931703,42.24852833,42.74239299,43.23645657,43.73135391,44.22450392,44.72454014,45.24151195,45.78176711,46.34911344,46.93974189,47.54253788,48.14158747,48.72448181,49.28745058,49.83102974
90,53.87981114,55.44881679,57.0210554,58.5948419,60.17012827,61.75189428,63.3283307,64.91170634,66.56015959,68.83093572,70.82957497,73.04994704,75.46640956,78.01424065,80.59974213,83.15446906,85.65705471,88.12538681
87,2.805037406,2.842573566,2.86805985,2.887990025,2.913456359,2.95994015,3.030244389,3.107890274,3.166224439,3.177047382,3.172478803,3.182184539,3.199162095,3.229566085,3.265695761,3.299900249,3.346024938,3.404329177
,290.6192237,297.5508318,303.6044362,309.1358595,314.6487985,320.2449168,325.9565619,331.797597,337.7449168,345.9149723,352.2920518,358.8632163,365.5499076,372.435305,379.6534196,387.2504621,394.9168207,402.6062847
92,193.608201,193.7169766,194.0056679,194.8500816,196.115207,197.0812674,197.6745053,198.6751547,199.9956857,200.9089719,201.5279017,201.8747841,202.4196539,204.7798599,206.6673693,206.4682872,206.1178282,205.8591691
94,245.3244691,247.1847645,248.8869806,250.4626962,251.9646353,253.43241,254.8734072,256.2758079,257.6289935,258.9180055,260.1301939,261.2643583,262.3261311,263.3247461,264.2739612,265.1831948,266.0530933,266.8789474
96,57.83238894,58.85632366,59.92166818,61.16017679,62.73339755,64.75647099,67.25104261,70.18575476,73.54739347,76.8316738,80.90099121,85.32262897,90.02672899,94.76756026,99.22624465,103.1685289,106.5082451,109.2853458
95,347.9917695,348.8312757,349.6433471,350.3923182,350.5102881,350.5432099,350.7654321,351.1687243,351.3388203,351.2949246,351.309834,350.654908,350.0905201,349.5858021,349.1222295,348.7519201,348.350096,347.7775867
97,5.513066637,5.503698559,5.503925621,5.522472127,5.560982702,5.610634145,5.670290773,5.735523206,5.805830277,5.960966774,6.045809534,6.132978109,6.219983331,6.310164092,6.40378005,6.498057562,6.591123088,6.681352002
98,55.25966019,56.7900376,58.3582405,59.96916752,61.62794919,63.33817338,65.10182029,66.91834874,68.78521278,70.69825351,72.65374425,74.65094529,76.68873915,78.76242928,80.86630706,82.99585164,85.14876305,87.32449309
,25.53910323,25.78258603,26.02033368,26.29457769,26.61470282,26.91657977,27.20750782,27.46819604,27.73044838,28.06725756,28.40406674,28.75182482,29.2346194,29.82064651,30.42492179,31.05787278,31.69708029,32.33315954
40,68.844063,70.26100725,71.57675617,72.81398142,74.00508158,75.17675617,76.33406413,77.47956605,78.63420009,79.82216179,81.06016315,82.35829368,83.7121346,85.10475867,86.5102538,87.90865058,89.29509404,90.67172558
,104.2049383,105.9975309,107.8308642,109.7469136,111.7802469,113.9814815,116.3703704,118.9024691,121.5308642,124.1580247,126.7308642,129.2049383,131.6209877,133.9938272,136.3679012,138.7740741,141.2283951,143.7012346
,174.5153846,176.8846154,179.3884615,181.9461538,184.5038462,186.9653846,189.2692308,191.4730769,193.5846154,195.7153846,197.8653846,200.0230769,202.2730769,204.4961538,206.6884615,208.8,210.85,212.8653846
,487.3326871,489.6647095,492.2485381,494.7554752,496.6176307,497.5174084,499.9823699,502.3074494,505.5622797,507.8046859,509.658665,513.5929034,515.6636158,517.399842,520.5853406,523.3375769,525.7048318,527.9667727
100,115.0808642,118.3700898,120.3048822,121.7237935,123.9023008,127.7566218,133.4039282,140.483165,148.8406285,158.1896184,168.2425926,179.0713244,190.5474747,201.9295735,212.2586981,220.8638608,227.4177329,232.1283951
,28.24017176,28.64919856,29.05123168,29.44585056,29.83926899,30.23462676,30.63298708,31.03324577,31.43426863,31.83405714,32.23099291,32.62394334,33.01545355,33.40658759,33.78834006,34.16347204,34.53178727,34.89303941
,23.09057192,23.46,23.81834055,24.17528596,24.54334922,24.93078856,25.34383016,25.77897314,26.22266031,26.65526863,27.06357886,27.44145147,27.79535962,28.13932842,28.49392114,28.87334055,29.28229203,29.71473137
104,316.2625611,328.4319648,344.3633431,361.8244379,377.640958,389.7216031,396.6129032,399.459042,401.8618768,408.9106549,423.9629521,448.5208211,480.5869013,515.7479961,547.7301075,571.9920821,587.1620723,594.5608016
106,29.9472799,31.0541113,31.79882683,32.35291736,32.9777201,33.85828488,35.04815199,36.4714701,38.02941238,39.57151163,40.98966985,42.25671719,43.41323713,44.50052949,45.5848941,46.7153343,47.9009863,49.12693106
